shopping_mall,Region,category,forecast_date,forecasted_sales
Metropol AVM,Ataşehir,Toys,2023-06-01,625.957621041469
Metropol AVM,Ataşehir,Toys,2023-06-02,482.9217583193149
Metropol AVM,Ataşehir,Toys,2023-06-03,545.1699406240249
Metropol AVM,Ataşehir,Toys,2023-06-04,473.04230676217384
Metropol AVM,Ataşehir,Toys,2023-06-05,559.695734473207
Metropol AVM,Ataşehir,Toys,2023-06-06,484.3355490763413
Viaport Outlet,Pendik,Books,2023-03-02,27.028860632840008
Viaport Outlet,Pendik,Books,2023-03-03,50.961899191308895
Viaport Outlet,Pendik,Books,2023-03-04,80.6381969572569
Viaport Outlet,Pendik,Books,2023-03-05,0.0
Viaport Outlet,Pendik,Books,2023-03-06,109.26626356368507
Viaport Outlet,Pendik,Books,2023-03-07,134.56274255825736
Viaport Outlet,Pendik,Books,2023-03-08,159.78111869795308
Viaport Outlet,Pendik,Books,2023-03-09,134.09783645037055
Viaport Outlet,Pendik,Books,2023-03-10,115.83711240531427
Viaport Outlet,Pendik,Books,2023-03-11,116.39470959383668
Viaport Outlet,Pendik,Books,2023-03-12,0.0
Viaport Outlet,Pendik,Books,2023-03-13,139.44167667030234
Viaport Outlet,Pendik,Books,2023-03-14,166.84307891811733
Viaport Outlet,Pendik,Books,2023-03-15,193.88188028607223
Viaport Outlet,Pendik,Books,2023-03-16,179.90822685924073
Viaport Outlet,Pendik,Books,2023-03-17,188.33378184863986
Viaport Outlet,Pendik,Books,2023-03-18,219.5722883254704
Viaport Outlet,Pendik,Books,2023-03-19,108.56960329295657
Viaport Outlet,Pendik,Books,2023-03-20,239.99822800452085
Viaport Outlet,Pendik,Books,2023-03-21,230.98998643336577
Viaport Outlet,Pendik,Books,2023-03-22,227.08558795953923
Viaport Outlet,Pendik,Books,2023-03-23,208.27529373258656
Viaport Outlet,Pendik,Books,2023-03-24,235.8126132665763
Viaport Outlet,Pendik,Books,2023-03-25,287.42129036292215
Viaport Outlet,Pendik,Books,2023-03-26,175.02759875026592
Viaport Outlet,Pendik,Books,2023-03-27,279.34897549080495
Viaport Outlet,Pendik,Books,2023-03-28,234.22294830786234
Viaport Outlet,Pendik,Books,2023-03-29,205.2440607471233
Viaport Outlet,Pendik,Books,2023-03-30,177.74182374203318
Viaport Outlet,Pendik,Books,2023-03-31,201.69482137039557
Viaport Outlet,Pendik,Books,2023-04-01,242.4699584671585
Viaport Outlet,Pendik,Books,2023-04-02,115.04971367954364
Viaport Outlet,Pendik,Books,2023-04-03,218.43785196343524
Viaport Outlet,Pendik,Books,2023-04-04,202.55718411653908
Viaport Outlet,Pendik,Books,2023-04-05,227.86746914991215
Viaport Outlet,Pendik,Books,2023-04-06,252.4492542885232
Viaport Outlet,Pendik,Books,2023-04-07,296.0812888008335
Viaport Outlet,Pendik,Books,2023-04-08,314.0696871690962
Viaport Outlet,Pendik,Books,2023-04-09,138.15226255245364
Viaport Outlet,Pendik,Books,2023-04-10,195.7737095129243
Viaport Outlet,Pendik,Books,2023-04-11,154.94685925968335
Viaport Outlet,Pendik,Books,2023-04-12,173.8079019703954
Viaport Outlet,Pendik,Books,2023-04-13,197.46188481207955
Viaport Outlet,Pendik,Books,2023-04-14,239.15096366090944
Viaport Outlet,Pendik,Books,2023-04-15,260.7664121598552
Viaport Outlet,Pendik,Books,2023-04-16,103.72613964689778
Viaport Outlet,Pendik,Books,2023-04-17,192.8347911188142
Viaport Outlet,Pendik,Books,2023-04-18,178.1994857945528
Viaport Outlet,Pendik,Books,2023-04-19,198.5004591000271
Viaport Outlet,Pendik,Books,2023-04-20,196.56429055360286
Viaport Outlet,Pendik,Books,2023-04-21,205.1222149593396
Viaport Outlet,Pendik,Books,2023-04-22,212.05721358386478
Viaport Outlet,Pendik,Books,2023-04-23,69.11846230298498
Viaport Outlet,Pendik,Books,2023-04-24,186.7980735519862
Viaport Outlet,Pendik,Books,2023-04-25,189.30964416090487
Viaport Outlet,Pendik,Books,2023-04-26,200.18987568002063
Viaport Outlet,Pendik,Books,2023-04-27,169.78785732544588
Viaport Outlet,Pendik,Books,2023-04-28,151.79179084766668
Viaport Outlet,Pendik,Books,2023-04-29,148.23849543262628
Viaport Outlet,Pendik,Books,2023-04-30,6.8099749557979985
Viaport Outlet,Pendik,Books,2023-05-01,123.56458605818331
Viaport Outlet,Pendik,Books,2023-05-02,116.79152439448552
Viaport Outlet,Pendik,Books,2023-05-03,121.99487285036474
Viaport Outlet,Pendik,Books,2023-05-04,109.49244646394384
Viaport Outlet,Pendik,Books,2023-05-05,139.95952472427456
Viaport Outlet,Pendik,Books,2023-05-06,197.94847686427008
Viaport Outlet,Pendik,Books,2023-05-07,99.32536409283438
Viaport Outlet,Pendik,Books,2023-05-08,217.7484620911595
Viaport Outlet,Pendik,Books,2023-05-09,175.59059639001399
Viaport Outlet,Pendik,Books,2023-05-10,133.78308335799156
Viaport Outlet,Pendik,Books,2023-05-11,88.31892656604609
Viaport Outlet,Pendik,Books,2023-05-12,107.66991576846782
Viaport Outlet,Pendik,Books,2023-05-13,166.6679403996235
Viaport Outlet,Pendik,Books,2023-05-14,69.64205704869578
Viaport Outlet,Pendik,Books,2023-05-15,190.49137190006348
Viaport Outlet,Pendik,Books,2023-05-16,161.78450913307637
Viaport Outlet,Pendik,Books,2023-05-17,149.44989574882084
Viaport Outlet,Pendik,Books,2023-05-18,138.44032127240615
Viaport Outlet,Pendik,Books,2023-05-19,176.01917086313827
Viaport Outlet,Pendik,Books,2023-05-20,224.3382076744408
Viaport Outlet,Pendik,Books,2023-05-21,97.09389607468574
Viaport Outlet,Pendik,Books,2023-05-22,193.6086031160988
Viaport Outlet,Pendik,Books,2023-05-23,166.9698607450294
Viaport Outlet,Pendik,Books,2023-05-24,180.77427595661433
Viaport Outlet,Pendik,Books,2023-05-25,197.17977892285265
Viaport Outlet,Pendik,Books,2023-05-26,240.28306001257937
Viaport Outlet,Pendik,Books,2023-05-27,268.24820997078007
Viaport Outlet,Pendik,Books,2023-05-28,111.28335791868886
Viaport Outlet,Pendik,Books,2023-05-29,188.56858401863246
Viaport Outlet,Pendik,Books,2023-05-30,158.51117120046158
Viaport Outlet,Pendik,Clothing,2023-03-09,8579.166073956127
Viaport Outlet,Pendik,Clothing,2023-03-10,8904.760366464698
Viaport Outlet,Pendik,Clothing,2023-03-11,7932.130806351788
Viaport Outlet,Pendik,Clothing,2023-03-12,6445.594900963437
Viaport Outlet,Pendik,Clothing,2023-03-13,7072.4849616706
Viaport Outlet,Pendik,Clothing,2023-03-14,7920.724376897405
Viaport Outlet,Pendik,Clothing,2023-03-15,8838.212069408923
Viaport Outlet,Pendik,Clothing,2023-03-16,8963.249845520428
Viaport Outlet,Pendik,Clothing,2023-03-17,8658.071903545673
Viaport Outlet,Pendik,Clothing,2023-03-18,7297.849635734952
Viaport Outlet,Pendik,Clothing,2023-03-19,5587.289146142703
Viaport Outlet,Pendik,Clothing,2023-03-20,5871.695834099607
Viaport Outlet,Pendik,Clothing,2023-03-21,6164.495635226707
Viaport Outlet,Pendik,Clothing,2023-03-22,6628.199547229639
Viaport Outlet,Pendik,Clothing,2023-03-23,6914.760525509846
Viaport Outlet,Pendik,Clothing,2023-03-24,7599.154449359751
Viaport Outlet,Pendik,Clothing,2023-03-25,7653.887847458597
Viaport Outlet,Pendik,Clothing,2023-03-26,6971.9757560182325
Viaport Outlet,Pendik,Clothing,2023-03-27,7280.102692035819
Viaport Outlet,Pendik,Clothing,2023-03-28,6656.31439393673
Viaport Outlet,Pendik,Clothing,2023-03-29,5942.849009677592
Viaport Outlet,Pendik,Clothing,2023-03-30,5527.417945589484
Viaport Outlet,Pendik,Clothing,2023-03-31,6208.505920507416
Viaport Outlet,Pendik,Clothing,2023-04-01,6585.834202904996
Viaport Outlet,Pendik,Clothing,2023-04-02,6017.271956412608
Viaport Outlet,Pendik,Clothing,2023-04-03,6061.045167668363
Viaport Outlet,Pendik,Clothing,2023-04-04,5132.998904561371
Viaport Outlet,Pendik,Clothing,2023-04-05,4557.387163510637
Viaport Outlet,Pendik,Clothing,2023-04-06,4867.1437729454055
Viaport Outlet,Pendik,Clothing,2023-04-07,6522.5936328566995
Viaport Outlet,Pendik,Clothing,2023-04-08,7617.906566561913
Viaport Outlet,Pendik,Clothing,2023-04-09,7289.277601837542
Viaport Outlet,Pendik,Clothing,2023-04-10,7312.26934717411
Viaport Outlet,Pendik,Clothing,2023-04-11,6491.885630486415
Viaport Outlet,Pendik,Clothing,2023-04-12,6297.4199218256435
Viaport Outlet,Pendik,Clothing,2023-04-13,7024.408125385577
Viaport Outlet,Pendik,Clothing,2023-04-14,8766.227763087663
Viaport Outlet,Pendik,Clothing,2023-04-15,9498.50249618098
Viaport Outlet,Pendik,Clothing,2023-04-16,8597.695676375319
Viaport Outlet,Pendik,Clothing,2023-04-17,8180.012141981744
Viaport Outlet,Pendik,Clothing,2023-04-18,7145.5958943651885
Viaport Outlet,Pendik,Clothing,2023-04-19,6741.168745371317
Viaport Outlet,Pendik,Clothing,2023-04-20,7024.395479802261
Viaport Outlet,Pendik,Clothing,2023-04-21,7320.6607939247115
Viaport Outlet,Pendik,Clothing,2023-04-22,7816.573938725527
Viaport Outlet,Pendik,Clothing,2023-04-23,10687.522300215462
Viaport Outlet,Pendik,Clothing,2023-04-24,9095.425099299804
Viaport Outlet,Pendik,Clothing,2023-04-25,9273.719287144484
Viaport Outlet,Pendik,Clothing,2023-04-26,9302.282496759566
Viaport Outlet,Pendik,Clothing,2023-04-27,8933.139795477939
Viaport Outlet,Pendik,Clothing,2023-04-28,8783.363313979944
Viaport Outlet,Pendik,Clothing,2023-04-29,8088.875043956497
Viaport Outlet,Pendik,Clothing,2023-04-30,7180.795319103538
Viaport Outlet,Pendik,Clothing,2023-05-01,7168.029710182866
Viaport Outlet,Pendik,Clothing,2023-05-02,8231.477697507777
Viaport Outlet,Pendik,Clothing,2023-05-03,7965.521340385297
Viaport Outlet,Pendik,Clothing,2023-05-04,7050.2905714765375
Viaport Outlet,Pendik,Clothing,2023-05-05,6579.164378832911
Viaport Outlet,Pendik,Clothing,2023-05-06,6153.491884316231
Viaport Outlet,Pendik,Clothing,2023-05-07,5998.800654467777
Viaport Outlet,Pendik,Clothing,2023-05-08,7567.733511930711
Viaport Outlet,Pendik,Clothing,2023-05-09,8172.345130862946
Viaport Outlet,Pendik,Clothing,2023-05-10,7881.558562734571
Viaport Outlet,Pendik,Clothing,2023-05-11,6911.101398154424
Viaport Outlet,Pendik,Clothing,2023-05-12,6663.025223211087
Viaport Outlet,Pendik,Clothing,2023-05-13,6685.08454272586
Viaport Outlet,Pendik,Clothing,2023-05-14,6852.829674947154
Viaport Outlet,Pendik,Clothing,2023-05-15,8336.696825507026
Viaport Outlet,Pendik,Clothing,2023-05-16,8520.518078190704
Viaport Outlet,Pendik,Clothing,2023-05-17,7808.4571310591355
Viaport Outlet,Pendik,Clothing,2023-05-18,6663.70693789564
Viaport Outlet,Pendik,Clothing,2023-05-19,12012.138045224878
Viaport Outlet,Pendik,Clothing,2023-05-20,6290.532015193594
Viaport Outlet,Pendik,Clothing,2023-05-21,6101.0364747929725
Viaport Outlet,Pendik,Clothing,2023-05-22,7310.770519099393
Viaport Outlet,Pendik,Clothing,2023-05-23,7809.990808498576
Viaport Outlet,Pendik,Clothing,2023-05-24,8209.557481047701
Viaport Outlet,Pendik,Clothing,2023-05-25,8568.101617029644
Viaport Outlet,Pendik,Clothing,2023-05-26,9392.725382970944
Viaport Outlet,Pendik,Clothing,2023-05-27,9333.72617101196
Viaport Outlet,Pendik,Clothing,2023-05-28,8227.073340200011
Viaport Outlet,Pendik,Clothing,2023-05-29,8222.501246767899
Viaport Outlet,Pendik,Clothing,2023-05-30,7942.7770723852545
Viaport Outlet,Pendik,Clothing,2023-05-31,8222.086400124834
Viaport Outlet,Pendik,Clothing,2023-06-01,8750.351768767656
Viaport Outlet,Pendik,Clothing,2023-06-02,9505.962271913068
Viaport Outlet,Pendik,Clothing,2023-06-03,8978.348015090425
Viaport Outlet,Pendik,Clothing,2023-06-04,7342.068668178994
Viaport Outlet,Pendik,Clothing,2023-06-05,7229.52960260709
Viaport Outlet,Pendik,Clothing,2023-06-06,7414.676370794181
Viaport Outlet,Pendik,Cosmetics,2023-03-09,690.2688913713924
Viaport Outlet,Pendik,Cosmetics,2023-03-10,693.1206799355327
Viaport Outlet,Pendik,Cosmetics,2023-03-11,563.6954595225059
Viaport Outlet,Pendik,Cosmetics,2023-03-12,712.1928425092344
Viaport Outlet,Pendik,Cosmetics,2023-03-13,711.7598735551717
Viaport Outlet,Pendik,Cosmetics,2023-03-14,714.2347451235663
Viaport Outlet,Pendik,Cosmetics,2023-03-15,862.500298906461
Viaport Outlet,Pendik,Cosmetics,2023-03-16,872.7889184636093
Viaport Outlet,Pendik,Cosmetics,2023-03-17,944.3931295608633
Viaport Outlet,Pendik,Cosmetics,2023-03-18,853.0041741578362
Viaport Outlet,Pendik,Cosmetics,2023-03-19,1000.131033495615
Viaport Outlet,Pendik,Cosmetics,2023-03-20,953.6909880572125
Viaport Outlet,Pendik,Cosmetics,2023-03-21,871.5508811642358
Viaport Outlet,Pendik,Cosmetics,2023-03-22,914.8940490950807
Viaport Outlet,Pendik,Cosmetics,2023-03-23,826.991317812301
Viaport Outlet,Pendik,Cosmetics,2023-03-24,836.4472165553523
Viaport Outlet,Pendik,Cosmetics,2023-03-25,734.3718915629703
Viaport Outlet,Pendik,Cosmetics,2023-03-26,919.9500713051909
Viaport Outlet,Pendik,Cosmetics,2023-03-27,938.859859721944
Viaport Outlet,Pendik,Cosmetics,2023-03-28,922.9382694801952
Viaport Outlet,Pendik,Cosmetics,2023-03-29,1012.3764330555198
Viaport Outlet,Pendik,Cosmetics,2023-03-30,937.4485868095907
Viaport Outlet,Pendik,Cosmetics,2023-03-31,923.475676169722
Viaport Outlet,Pendik,Cosmetics,2023-04-01,762.71981823868
Viaport Outlet,Pendik,Cosmetics,2023-04-02,864.9559842382623
Viaport Outlet,Pendik,Cosmetics,2023-04-03,792.8376832786453
Viaport Outlet,Pendik,Cosmetics,2023-04-04,703.6616300849047
Viaport Outlet,Pendik,Cosmetics,2023-04-05,758.8616768798122
Viaport Outlet,Pendik,Cosmetics,2023-04-06,691.5745852992465
Viaport Outlet,Pendik,Cosmetics,2023-04-07,710.2849331001356
Viaport Outlet,Pendik,Cosmetics,2023-04-08,576.8714816370646
Viaport Outlet,Pendik,Cosmetics,2023-04-09,679.5248794012517
Viaport Outlet,Pendik,Cosmetics,2023-04-10,577.9529144488437
Viaport Outlet,Pendik,Cosmetics,2023-04-11,450.89135211495073
Viaport Outlet,Pendik,Cosmetics,2023-04-12,489.59351552430076
Viaport Outlet,Pendik,Cosmetics,2023-04-13,445.8162793142467
Viaport Outlet,Pendik,Cosmetics,2023-04-14,528.7594456797286
Viaport Outlet,Pendik,Cosmetics,2023-04-15,482.76028784441763
Viaport Outlet,Pendik,Cosmetics,2023-04-16,674.5051202118228
Viaport Outlet,Pendik,Cosmetics,2023-04-17,642.2485213724644
Viaport Outlet,Pendik,Cosmetics,2023-04-18,551.7264167031594
Viaport Outlet,Pendik,Cosmetics,2023-04-19,587.4126637672049
Viaport Outlet,Pendik,Cosmetics,2023-04-20,500.2746637180419
Viaport Outlet,Pendik,Cosmetics,2023-04-21,338.5794178482641
Viaport Outlet,Pendik,Cosmetics,2023-04-22,215.04897943425377
Viaport Outlet,Pendik,Cosmetics,2023-04-23,343.096013394395
Viaport Outlet,Pendik,Cosmetics,2023-04-24,491.1559593883587
Viaport Outlet,Pendik,Cosmetics,2023-04-25,450.4900966583941
Viaport Outlet,Pendik,Cosmetics,2023-04-26,576.8857759122839
Viaport Outlet,Pendik,Cosmetics,2023-04-27,594.2461113838056
Viaport Outlet,Pendik,Cosmetics,2023-04-28,698.4416227092477
Viaport Outlet,Pendik,Cosmetics,2023-04-29,637.9746198289486
Viaport Outlet,Pendik,Cosmetics,2023-04-30,803.7624713526891
Viaport Outlet,Pendik,Cosmetics,2023-05-01,1068.1067191216073
Viaport Outlet,Pendik,Cosmetics,2023-05-02,663.938546492284
Viaport Outlet,Pendik,Cosmetics,2023-05-03,721.5815487561679
Viaport Outlet,Pendik,Cosmetics,2023-05-04,671.748966167237
Viaport Outlet,Pendik,Cosmetics,2023-05-05,735.7297122780794
Viaport Outlet,Pendik,Cosmetics,2023-05-06,674.8260621442889
Viaport Outlet,Pendik,Cosmetics,2023-05-07,873.9668597538122
Viaport Outlet,Pendik,Cosmetics,2023-05-08,862.9001896539351
Viaport Outlet,Pendik,Cosmetics,2023-05-09,791.0020629956252
Viaport Outlet,Pendik,Cosmetics,2023-05-10,830.862190239214
Viaport Outlet,Pendik,Cosmetics,2023-05-11,738.3687539493333
Viaport Outlet,Pendik,Cosmetics,2023-05-12,763.620086519269
Viaport Outlet,Pendik,Cosmetics,2023-05-13,694.1470218657039
Viaport Outlet,Pendik,Cosmetics,2023-05-14,926.8579870094966
Viaport Outlet,Pendik,Cosmetics,2023-05-15,980.6206613849804
Viaport Outlet,Pendik,Cosmetics,2023-05-16,984.119834448505
Viaport Outlet,Pendik,Cosmetics,2023-05-17,1088.3445806162242
Viaport Outlet,Pendik,Cosmetics,2023-05-18,1031.54434766735
Viaport Outlet,Pendik,Cosmetics,2023-05-19,1054.2897723504816
Viaport Outlet,Pendik,Cosmetics,2023-05-20,939.5355847795416
Viaport Outlet,Pendik,Cosmetics,2023-05-21,1091.1000700190823
Viaport Outlet,Pendik,Cosmetics,2023-05-22,1044.3051592286333
Viaport Outlet,Pendik,Cosmetics,2023-05-23,956.9002125880886
Viaport Outlet,Pendik,Cosmetics,2023-05-24,1009.4997588303495
Viaport Outlet,Pendik,Cosmetics,2023-05-25,955.7194795840602
Viaport Outlet,Pendik,Cosmetics,2023-05-26,1032.5887866504534
Viaport Outlet,Pendik,Cosmetics,2023-05-27,1000.4391316195066
Viaport Outlet,Pendik,Cosmetics,2023-05-28,1236.518057899999
Viaport Outlet,Pendik,Cosmetics,2023-05-29,1251.7567189326865
Viaport Outlet,Pendik,Cosmetics,2023-05-30,1191.462133305847
Viaport Outlet,Pendik,Cosmetics,2023-05-31,1232.1480166442327
Viaport Outlet,Pendik,Cosmetics,2023-06-01,1128.0808228995975
Viaport Outlet,Pendik,Cosmetics,2023-06-02,1126.1693541597683
Viaport Outlet,Pendik,Cosmetics,2023-06-03,1004.7627888020781
Viaport Outlet,Pendik,Cosmetics,2023-06-04,1167.9296753467277
Viaport Outlet,Pendik,Cosmetics,2023-06-05,1146.145954579722
Viaport Outlet,Pendik,Cosmetics,2023-06-06,1089.0938499505123
Viaport Outlet,Pendik,Food & Beverage,2023-03-07,72.6025288964332
Viaport Outlet,Pendik,Food & Beverage,2023-03-08,67.07908897934784
Viaport Outlet,Pendik,Food & Beverage,2023-03-09,74.55441331381522
Viaport Outlet,Pendik,Food & Beverage,2023-03-10,58.27362614474138
Viaport Outlet,Pendik,Food & Beverage,2023-03-11,64.08973922390349
Viaport Outlet,Pendik,Food & Beverage,2023-03-12,69.02897954428602
Viaport Outlet,Pendik,Food & Beverage,2023-03-13,67.9820207993784
Viaport Outlet,Pendik,Food & Beverage,2023-03-14,60.097146872985086
Viaport Outlet,Pendik,Food & Beverage,2023-03-15,58.09618860951005
Viaport Outlet,Pendik,Food & Beverage,2023-03-16,66.6777976910507
Viaport Outlet,Pendik,Food & Beverage,2023-03-17,47.9119970818676
Viaport Outlet,Pendik,Food & Beverage,2023-03-18,49.44287583301288
Viaport Outlet,Pendik,Food & Beverage,2023-03-19,51.8726365866562
Viaport Outlet,Pendik,Food & Beverage,2023-03-20,52.830581747243755
Viaport Outlet,Pendik,Food & Beverage,2023-03-21,51.49285677580691
Viaport Outlet,Pendik,Food & Beverage,2023-03-22,58.25679678743671
Viaport Outlet,Pendik,Food & Beverage,2023-03-23,75.24298197173432
Viaport Outlet,Pendik,Food & Beverage,2023-03-24,63.50184494273905
Viaport Outlet,Pendik,Food & Beverage,2023-03-25,71.07012588765431
Viaport Outlet,Pendik,Food & Beverage,2023-03-26,78.60443684378433
Viaport Outlet,Pendik,Food & Beverage,2023-03-27,81.98138788881361
Viaport Outlet,Pendik,Food & Beverage,2023-03-28,77.43008786731667
Viaport Outlet,Pendik,Food & Beverage,2023-03-29,73.69300966789551
Viaport Outlet,Pendik,Food & Beverage,2023-03-30,74.81235244802416
Viaport Outlet,Pendik,Food & Beverage,2023-03-31,47.26455505768755
Viaport Outlet,Pendik,Food & Beverage,2023-04-01,45.286748917254805
Viaport Outlet,Pendik,Food & Beverage,2023-04-02,53.07881562693549
Viaport Outlet,Pendik,Food & Beverage,2023-04-03,65.66189314313925
Viaport Outlet,Pendik,Food & Beverage,2023-04-04,75.02142635364882
Viaport Outlet,Pendik,Food & Beverage,2023-04-05,84.9162994415308
Viaport Outlet,Pendik,Food & Beverage,2023-04-06,95.91443222492731
Viaport Outlet,Pendik,Food & Beverage,2023-04-07,73.16654547354078
Viaport Outlet,Pendik,Food & Beverage,2023-04-08,71.11830111178658
Viaport Outlet,Pendik,Food & Beverage,2023-04-09,75.07368639113348
Viaport Outlet,Pendik,Food & Beverage,2023-04-10,81.90148960476793
Viaport Outlet,Pendik,Food & Beverage,2023-04-11,86.07510512387131
Viaport Outlet,Pendik,Food & Beverage,2023-04-12,93.66474858509942
Viaport Outlet,Pendik,Food & Beverage,2023-04-13,105.98524130523944
Viaport Outlet,Pendik,Food & Beverage,2023-04-14,86.57129808430538
Viaport Outlet,Pendik,Food & Beverage,2023-04-15,86.7329668001151
Viaport Outlet,Pendik,Food & Beverage,2023-04-16,89.38879129327346
Viaport Outlet,Pendik,Food & Beverage,2023-04-17,91.7116706247499
Viaport Outlet,Pendik,Food & Beverage,2023-04-18,91.13378161848617
Viaport Outlet,Pendik,Food & Beverage,2023-04-19,97.20545060795948
Viaport Outlet,Pendik,Food & Beverage,2023-04-20,112.72953728897956
Viaport Outlet,Pendik,Food & Beverage,2023-04-21,103.38101624899477
Viaport Outlet,Pendik,Food & Beverage,2023-04-22,110.77484669465395
Viaport Outlet,Pendik,Food & Beverage,2023-04-23,113.8648158902023
Viaport Outlet,Pendik,Food & Beverage,2023-04-24,122.763039631395
Viaport Outlet,Pendik,Food & Beverage,2023-04-25,125.77878417493821
Viaport Outlet,Pendik,Food & Beverage,2023-04-26,133.75259204970774
Viaport Outlet,Pendik,Food & Beverage,2023-04-27,146.93260200732132
Viaport Outlet,Pendik,Food & Beverage,2023-04-28,124.89243407565985
Viaport Outlet,Pendik,Food & Beverage,2023-04-29,116.17225875733286
Viaport Outlet,Pendik,Food & Beverage,2023-04-30,105.67179011112133
Viaport Outlet,Pendik,Food & Beverage,2023-05-01,97.60860185594494
Viaport Outlet,Pendik,Food & Beverage,2023-05-02,92.46433352671373
Viaport Outlet,Pendik,Food & Beverage,2023-05-03,103.1675288434533
Viaport Outlet,Pendik,Food & Beverage,2023-05-04,126.26878502459455
Viaport Outlet,Pendik,Food & Beverage,2023-05-05,116.41728624363006
Viaport Outlet,Pendik,Food & Beverage,2023-05-06,117.7620048368147
Viaport Outlet,Pendik,Food & Beverage,2023-05-07,112.85494802090804
Viaport Outlet,Pendik,Food & Beverage,2023-05-08,104.57917334341991
Viaport Outlet,Pendik,Food & Beverage,2023-05-09,96.86737365383037
Viaport Outlet,Pendik,Food & Beverage,2023-05-10,101.41036485320916
Viaport Outlet,Pendik,Food & Beverage,2023-05-11,117.89023113493535
Viaport Outlet,Pendik,Food & Beverage,2023-05-12,103.52353883277138
Viaport Outlet,Pendik,Food & Beverage,2023-05-13,104.15406957744966
Viaport Outlet,Pendik,Food & Beverage,2023-05-14,101.90605116195377
Viaport Outlet,Pendik,Food & Beverage,2023-05-15,97.05897115346882
Viaport Outlet,Pendik,Food & Beverage,2023-05-16,90.46350554936048
Viaport Outlet,Pendik,Food & Beverage,2023-05-17,92.60152736369837
Viaport Outlet,Pendik,Food & Beverage,2023-05-18,104.91852803901693
Viaport Outlet,Pendik,Food & Beverage,2023-05-19,86.97035118510009
Viaport Outlet,Pendik,Food & Beverage,2023-05-20,90.89434154276607
Viaport Outlet,Pendik,Food & Beverage,2023-05-21,95.20715063659345
Viaport Outlet,Pendik,Food & Beverage,2023-05-22,99.03367679925661
Viaport Outlet,Pendik,Food & Beverage,2023-05-23,100.61718734006085
Viaport Outlet,Pendik,Food & Beverage,2023-05-24,109.38463100603167
Viaport Outlet,Pendik,Food & Beverage,2023-05-25,127.15495771326084
Viaport Outlet,Pendik,Food & Beverage,2023-05-26,114.72187891205834
Viaport Outlet,Pendik,Food & Beverage,2023-05-27,118.84982768687428
Viaport Outlet,Pendik,Food & Beverage,2023-05-28,118.70946129689713
Viaport Outlet,Pendik,Food & Beverage,2023-05-29,110.57491167965995
Viaport Outlet,Pendik,Food & Beverage,2023-05-30,94.61772622021229
Viaport Outlet,Pendik,Food & Beverage,2023-05-31,85.69349438875913
Viaport Outlet,Pendik,Food & Beverage,2023-06-01,91.84424051598285
Viaport Outlet,Pendik,Food & Beverage,2023-06-02,77.43636728983006
Viaport Outlet,Pendik,Food & Beverage,2023-06-03,88.4101911405383
Viaport Outlet,Pendik,Food & Beverage,2023-06-04,99.74368331540686
Viaport Outlet,Pendik,Shoes,2023-03-09,11731.896483271883
Viaport Outlet,Pendik,Shoes,2023-03-10,11786.871633314699
Viaport Outlet,Pendik,Shoes,2023-03-11,12294.025657161375
Viaport Outlet,Pendik,Shoes,2023-03-12,10856.580629438944
Viaport Outlet,Pendik,Shoes,2023-03-13,9864.273809028724
Viaport Outlet,Pendik,Shoes,2023-03-14,10024.32226560835
Viaport Outlet,Pendik,Shoes,2023-03-15,10391.03113179148
Viaport Outlet,Pendik,Shoes,2023-03-16,10205.746516409288
Viaport Outlet,Pendik,Shoes,2023-03-17,9500.979697307197
Viaport Outlet,Pendik,Shoes,2023-03-18,8959.635689775467
Viaport Outlet,Pendik,Shoes,2023-03-19,6810.82549940847
Viaport Outlet,Pendik,Shoes,2023-03-20,5877.910623752643
Viaport Outlet,Pendik,Shoes,2023-03-21,6719.170177754567
Viaport Outlet,Pendik,Shoes,2023-03-22,7814.548973859013
Viaport Outlet,Pendik,Shoes,2023-03-23,7951.123999514099
Viaport Outlet,Pendik,Shoes,2023-03-24,7233.13019331711
Viaport Outlet,Pendik,Shoes,2023-03-25,6827.633492634393
Viaport Outlet,Pendik,Shoes,2023-03-26,5357.903166783147
Viaport Outlet,Pendik,Shoes,2023-03-27,5559.700819896061
Viaport Outlet,Pendik,Shoes,2023-03-28,7512.8603923695755
Viaport Outlet,Pendik,Shoes,2023-03-29,9284.8155642426
Viaport Outlet,Pendik,Shoes,2023-03-30,9663.358165694846
Viaport Outlet,Pendik,Shoes,2023-03-31,9055.467063891581
Viaport Outlet,Pendik,Shoes,2023-04-01,8795.865623442302
Viaport Outlet,Pendik,Shoes,2023-04-02,7259.406374310334
Viaport Outlet,Pendik,Shoes,2023-04-03,6730.828891872225
Viaport Outlet,Pendik,Shoes,2023-04-04,7175.954864752466
Viaport Outlet,Pendik,Shoes,2023-04-05,7212.888986164622
Viaport Outlet,Pendik,Shoes,2023-04-06,6574.805199131047
Viaport Outlet,Pendik,Shoes,2023-04-07,6308.820917920985
Viaport Outlet,Pendik,Shoes,2023-04-08,7554.762180686609
Viaport Outlet,Pendik,Shoes,2023-04-09,7783.539991568541
Viaport Outlet,Pendik,Shoes,2023-04-10,8359.166762271117
Viaport Outlet,Pendik,Shoes,2023-04-11,8972.894858811002
Viaport Outlet,Pendik,Shoes,2023-04-12,8687.044871350918
Viaport Outlet,Pendik,Shoes,2023-04-13,7863.593975053391
