invoice_date,shopping_mall,Region,total_revenue,transaction_count,avg_transaction_value,total_quantity,unique_customers,revenue_per_customer
2022-10-31,Zorlu Center,Beşiktaş,6378.85,5,1275.77,14,5,1275.77
2022-11-01,Cevahir AVM,Bayrampaşa,12051.06,6,2008.51,19,6,2008.51
2022-11-01,Emaar Square Mall,Üsküdar,9233.17,10,923.32,25,10,923.32
2022-11-01,Forum Istanbul,Bayrampaşa,1751.27,9,194.59,28,9,194.59
2022-11-01,Istinye Park,Şişli,43161.41,13,3320.11,39,13,3320.11
2022-11-01,Kanyon,Levent,74854.42,32,2339.2,104,32,2339.2
2022-11-01,Mall of Istanbul,Beşiktaş,24114.52,30,803.82,71,30,803.82
2022-11-01,Metrocity,Levent,20504.93,20,1025.25,54,20,1025.25
2022-11-01,Metropol AVM,Ataşehir,19395.98,12,1616.33,38,12,1616.33
2022-11-01,Viaport Outlet,Pendik,17881.45,8,2235.18,19,8,2235.18
2022-11-01,Zorlu Center,Beşiktaş,17938.97,7,2562.71,21,7,2562.71
2022-11-02,Cevahir AVM,Bayrampaşa,22011.03,6,3668.51,22,6,3668.5
2022-11-02,Emaar Square Mall,Üsküdar,2541.87,3,847.29,9,3,847.29
2022-11-02,Forum Istanbul,Bayrampaşa,11171.99,5,2234.4,14,5,2234.4
2022-11-02,Istinye Park,Şişli,23731.58,12,1977.63,35,12,1977.63
2022-11-02,Kanyon,Levent,35231.54,17,2072.44,54,17,2072.44
2022-11-02,Mall of Istanbul,Beşiktaş,106657.8,34,3136.99,104,34,3136.99
2022-11-02,Metrocity,Levent,41894.25,16,2618.39,50,16,2618.39
2022-11-02,Metropol AVM,Ataşehir,36233.93,18,2013.0,59,18,2013.0
2022-11-02,Viaport Outlet,Pendik,23760.53,14,1697.18,38,14,1697.18
2022-11-02,Zorlu Center,Beşiktaş,9912.6,3,3304.2,7,3,3304.2
2022-11-03,Cevahir AVM,Bayrampaşa,31551.4,7,4507.34,22,7,4507.34
2022-11-03,Emaar Square Mall,Üsküdar,10356.64,10,1035.66,34,10,1035.66
2022-11-03,Forum Istanbul,Bayrampaşa,14689.65,10,1468.97,31,10,1468.96
2022-11-03,Istinye Park,Şişli,14743.54,16,921.47,43,16,921.47
2022-11-03,Kanyon,Levent,58238.99,25,2329.56,74,25,2329.56
2022-11-03,Mall of Istanbul,Beşiktaş,55388.02,26,2130.31,76,26,2130.31
2022-11-03,Metrocity,Levent,55548.19,16,3471.76,49,16,3471.76
2022-11-03,Metropol AVM,Ataşehir,33673.92,16,2104.62,47,16,2104.62
2022-11-03,Viaport Outlet,Pendik,3874.39,4,968.6,15,4,968.6
2022-11-03,Zorlu Center,Beşiktaş,17811.09,5,3562.22,18,5,3562.22
2022-11-04,Cevahir AVM,Bayrampaşa,10037.02,6,1672.84,19,6,1672.84
2022-11-04,Emaar Square Mall,Üsküdar,6215.3,4,1553.83,14,4,1553.82
2022-11-04,Forum Istanbul,Bayrampaşa,2869.99,7,410.0,23,7,410.0
2022-11-04,Istinye Park,Şişli,10457.11,13,804.39,28,13,804.39
2022-11-04,Kanyon,Levent,31433.43,26,1208.98,64,26,1208.98
2022-11-04,Mall of Istanbul,Beşiktaş,52425.69,28,1872.35,79,28,1872.35
2022-11-04,Metrocity,Levent,39294.03,15,2619.6,47,15,2619.6
2022-11-04,Metropol AVM,Ataşehir,49826.83,16,3114.18,54,16,3114.18
2022-11-04,Viaport Outlet,Pendik,14778.73,5,2955.75,18,5,2955.75
2022-11-04,Zorlu Center,Beşiktaş,6917.64,6,1152.94,13,6,1152.94
2022-11-05,Cevahir AVM,Bayrampaşa,7088.16,4,1772.04,16,4,1772.04
2022-11-05,Emaar Square Mall,Üsküdar,21929.28,4,5482.32,14,4,5482.32
2022-11-05,Forum Istanbul,Bayrampaşa,10670.33,5,2134.07,14,5,2134.07
2022-11-05,Istinye Park,Şişli,90178.13,16,5636.13,56,16,5636.13
2022-11-05,Kanyon,Levent,75856.7,30,2528.56,94,30,2528.56
2022-11-05,Mall of Istanbul,Beşiktaş,21356.36,20,1067.82,54,20,1067.82
2022-11-05,Metrocity,Levent,56117.93,14,4008.42,37,14,4008.42
2022-11-05,Metropol AVM,Ataşehir,11396.33,9,1266.26,26,9,1266.26
2022-11-05,Viaport Outlet,Pendik,870.22,2,435.11,4,2,435.11
2022-11-05,Zorlu Center,Beşiktaş,19740.34,3,6580.11,9,3,6580.11
2022-11-06,Cevahir AVM,Bayrampaşa,3691.86,3,1230.62,12,3,1230.62
2022-11-06,Emaar Square Mall,Üsküdar,4830.14,4,1207.54,11,4,1207.54
2022-11-06,Forum Istanbul,Bayrampaşa,1733.51,7,247.64,23,7,247.64
2022-11-06,Istinye Park,Şişli,23498.96,14,1678.5,42,14,1678.5
2022-11-06,Kanyon,Levent,54956.98,19,2892.47,55,19,2892.47
2022-11-06,Mall of Istanbul,Beşiktaş,48480.63,27,1795.58,80,27,1795.58
2022-11-06,Metrocity,Levent,31991.64,28,1142.56,80,28,1142.56
2022-11-06,Metropol AVM,Ataşehir,11316.74,9,1257.42,25,9,1257.42
2022-11-06,Viaport Outlet,Pendik,56885.43,9,6320.6,28,9,6320.6
2022-11-06,Zorlu Center,Beşiktaş,20412.39,7,2916.06,20,7,2916.06
2022-11-07,Cevahir AVM,Bayrampaşa,6865.11,4,1716.28,12,4,1716.28
2022-11-07,Emaar Square Mall,Üsküdar,18237.26,9,2026.36,29,9,2026.36
2022-11-07,Forum Istanbul,Bayrampaşa,8207.31,8,1025.91,22,8,1025.91
2022-11-07,Istinye Park,Şişli,31360.41,15,2090.69,53,15,2090.69
2022-11-07,Kanyon,Levent,45777.99,24,1907.42,68,24,1907.42
2022-11-07,Mall of Istanbul,Beşiktaş,31212.53,23,1357.07,62,23,1357.07
2022-11-07,Metrocity,Levent,45458.76,22,2066.31,70,22,2066.31
2022-11-07,Metropol AVM,Ataşehir,13451.83,4,3362.96,20,4,3362.96
2022-11-07,Zorlu Center,Beşiktaş,29284.24,9,3253.8,29,9,3253.8
2022-11-08,Cevahir AVM,Bayrampaşa,10577.56,6,1762.93,20,6,1762.93
2022-11-08,Emaar Square Mall,Üsküdar,6544.68,6,1090.78,18,6,1090.78
2022-11-08,Forum Istanbul,Bayrampaşa,51117.36,16,3194.83,46,16,3194.84
2022-11-08,Istinye Park,Şişli,5652.66,12,471.06,32,12,471.06
2022-11-08,Kanyon,Levent,15559.91,24,648.33,59,24,648.33
2022-11-08,Mall of Istanbul,Beşiktaş,31377.56,27,1162.13,70,27,1162.13
2022-11-08,Metrocity,Levent,56351.96,23,2450.09,70,23,2450.09
2022-11-08,Metropol AVM,Ataşehir,50648.03,16,3165.5,54,16,3165.5
2022-11-08,Viaport Outlet,Pendik,2865.43,5,573.09,11,5,573.09
2022-11-08,Zorlu Center,Beşiktaş,22118.54,7,3159.79,22,7,3159.79
2022-11-09,Cevahir AVM,Bayrampaşa,2362.72,2,1181.36,6,2,1181.36
2022-11-09,Emaar Square Mall,Üsküdar,11993.96,6,1998.99,15,6,1998.99
2022-11-09,Forum Istanbul,Bayrampaşa,32373.17,9,3597.02,31,9,3597.02
2022-11-09,Istinye Park,Şişli,9737.71,8,1217.21,23,8,1217.21
2022-11-09,Kanyon,Levent,44293.19,33,1342.22,90,33,1342.22
2022-11-09,Mall of Istanbul,Beşiktaş,42480.95,27,1573.37,72,27,1573.37
2022-11-09,Metrocity,Levent,19255.87,15,1283.72,52,15,1283.72
2022-11-09,Metropol AVM,Ataşehir,64637.96,17,3802.23,50,17,3802.23
2022-11-09,Viaport Outlet,Pendik,29525.12,9,3280.57,29,9,3280.57
2022-11-09,Zorlu Center,Beşiktaş,10366.58,10,1036.66,24,10,1036.66
2022-11-10,Cevahir AVM,Bayrampaşa,9022.13,6,1503.69,16,6,1503.69
2022-11-10,Emaar Square Mall,Üsküdar,10170.32,9,1130.04,19,9,1130.04
2022-11-10,Forum Istanbul,Bayrampaşa,13290.87,10,1329.09,25,10,1329.09
2022-11-10,Istinye Park,Şişli,11660.76,14,832.91,37,14,832.91
2022-11-10,Kanyon,Levent,49637.97,28,1772.78,86,28,1772.78
2022-11-10,Mall of Istanbul,Beşiktaş,56695.7,26,2180.6,88,26,2180.6
2022-11-10,Metrocity,Levent,37997.81,20,1899.89,47,20,1899.89
2022-11-10,Metropol AVM,Ataşehir,25966.5,18,1442.58,58,18,1442.58
2022-11-10,Viaport Outlet,Pendik,128.38,3,42.79,7,3,42.79
2022-11-10,Zorlu Center,Beşiktaş,8363.46,7,1194.78,16,7,1194.78
2022-11-11,Cevahir AVM,Bayrampaşa,18009.28,8,2251.16,22,8,2251.16
2022-11-11,Emaar Square Mall,Üsküdar,938.66,3,312.89,7,3,312.89
2022-11-11,Forum Istanbul,Bayrampaşa,1318.27,3,439.42,8,3,439.42
2022-11-11,Istinye Park,Şişli,9277.9,7,1325.41,18,7,1325.41
2022-11-11,Kanyon,Levent,21766.85,16,1360.43,53,16,1360.43
2022-11-11,Mall of Istanbul,Beşiktaş,104406.9,44,2372.88,137,44,2372.88
2022-11-11,Metrocity,Levent,27297.56,18,1516.53,55,18,1516.53
2022-11-11,Metropol AVM,Ataşehir,16713.88,11,1519.44,28,11,1519.44
2022-11-11,Viaport Outlet,Pendik,4299.07,6,716.51,17,6,716.51
2022-11-11,Zorlu Center,Beşiktaş,7245.22,5,1449.04,12,5,1449.04
2022-11-12,Cevahir AVM,Bayrampaşa,15567.84,7,2223.98,21,7,2223.98
2022-11-12,Emaar Square Mall,Üsküdar,14435.77,6,2405.96,21,6,2405.96
2022-11-12,Forum Istanbul,Bayrampaşa,11293.8,6,1882.3,16,6,1882.3
2022-11-12,Istinye Park,Şişli,10767.9,12,897.33,35,12,897.32
2022-11-12,Kanyon,Levent,41465.43,21,1974.54,56,21,1974.54
2022-11-12,Mall of Istanbul,Beşiktaş,55942.66,31,1804.6,92,31,1804.6
2022-11-12,Metrocity,Levent,47581.16,20,2379.06,71,20,2379.06
2022-11-12,Metropol AVM,Ataşehir,25122.37,15,1674.82,44,15,1674.82
2022-11-12,Viaport Outlet,Pendik,15889.34,5,3177.87,16,5,3177.87
2022-11-12,Zorlu Center,Beşiktaş,6943.38,6,1157.23,23,6,1157.23
2022-11-13,Cevahir AVM,Bayrampaşa,14944.98,8,1868.12,24,8,1868.12
2022-11-13,Emaar Square Mall,Üsküdar,12317.26,5,2463.45,22,5,2463.45
2022-11-13,Forum Istanbul,Bayrampaşa,15313.55,9,1701.51,28,9,1701.51
2022-11-13,Istinye Park,Şişli,1202.37,6,200.39,16,6,200.4
2022-11-13,Kanyon,Levent,51680.13,24,2153.34,83,24,2153.34
2022-11-13,Mall of Istanbul,Beşiktaş,41849.93,30,1395.0,82,30,1395.0
2022-11-13,Metrocity,Levent,32743.87,18,1819.1,55,18,1819.1
2022-11-13,Metropol AVM,Ataşehir,28442.89,15,1896.19,43,15,1896.19
2022-11-13,Viaport Outlet,Pendik,12233.53,8,1529.19,25,8,1529.19
2022-11-13,Zorlu Center,Beşiktaş,15311.0,6,2551.83,21,6,2551.83
2022-11-14,Cevahir AVM,Bayrampaşa,22258.22,10,2225.82,22,10,2225.82
2022-11-14,Emaar Square Mall,Üsküdar,717.63,5,143.53,11,5,143.53
2022-11-14,Forum Istanbul,Bayrampaşa,22241.55,6,3706.92,21,6,3706.92
2022-11-14,Istinye Park,Şişli,5021.0,8,627.62,24,8,627.62
2022-11-14,Kanyon,Levent,49519.87,21,2358.09,59,21,2358.09
2022-11-14,Mall of Istanbul,Beşiktaş,51442.87,32,1607.59,97,32,1607.59
2022-11-14,Metrocity,Levent,16986.25,18,943.68,49,18,943.68
2022-11-14,Metropol AVM,Ataşehir,33445.23,11,3040.48,36,11,3040.48
2022-11-14,Viaport Outlet,Pendik,9205.41,7,1315.06,16,7,1315.06
2022-11-14,Zorlu Center,Beşiktaş,830.04,3,276.68,9,3,276.68
2022-11-15,Cevahir AVM,Bayrampaşa,1524.94,5,304.99,10,5,304.99
2022-11-15,Emaar Square Mall,Üsküdar,2916.25,3,972.08,8,3,972.08
2022-11-15,Forum Istanbul,Bayrampaşa,13090.33,9,1454.48,22,9,1454.48
2022-11-15,Istinye Park,Şişli,17739.26,9,1971.03,29,9,1971.03
2022-11-15,Kanyon,Levent,32745.51,27,1212.8,72,27,1212.8
2022-11-15,Mall of Istanbul,Beşiktaş,77322.31,31,2494.27,93,31,2494.27
2022-11-15,Metrocity,Levent,20675.71,16,1292.23,46,16,1292.23
2022-11-15,Metropol AVM,Ataşehir,34370.18,11,3124.56,37,11,3124.56
2022-11-15,Viaport Outlet,Pendik,12603.86,5,2520.77,20,5,2520.77
2022-11-15,Zorlu Center,Beşiktaş,12258.52,5,2451.7,18,5,2451.7
2022-11-16,Cevahir AVM,Bayrampaşa,20352.5,8,2544.06,23,8,2544.06
2022-11-16,Emaar Square Mall,Üsküdar,4380.16,4,1095.04,13,4,1095.04
2022-11-16,Forum Istanbul,Bayrampaşa,8782.39,9,975.82,30,9,975.82
2022-11-16,Istinye Park,Şişli,31245.15,14,2231.8,49,14,2231.8
2022-11-16,Kanyon,Levent,43957.13,30,1465.24,89,30,1465.24
2022-11-16,Mall of Istanbul,Beşiktaş,57796.12,23,2512.87,69,23,2512.87
2022-11-16,Metrocity,Levent,29766.72,13,2289.75,45,13,2289.75
2022-11-16,Metropol AVM,Ataşehir,14350.26,11,1304.57,39,11,1304.57
2022-11-16,Viaport Outlet,Pendik,26818.53,6,4469.75,17,6,4469.76
2022-11-16,Zorlu Center,Beşiktaş,12547.54,4,3136.89,17,4,3136.88
2022-11-17,Cevahir AVM,Bayrampaşa,4120.4,5,824.08,9,5,824.08
2022-11-17,Emaar Square Mall,Üsküdar,8543.69,6,1423.95,14,6,1423.95
2022-11-17,Forum Istanbul,Bayrampaşa,6331.96,7,904.57,24,7,904.57
2022-11-17,Istinye Park,Şişli,27520.53,11,2501.87,39,11,2501.87
2022-11-17,Kanyon,Levent,111918.32,31,3610.27,105,31,3610.27
2022-11-17,Mall of Istanbul,Beşiktaş,52187.68,22,2372.17,56,22,2372.17
2022-11-17,Metrocity,Levent,44502.53,19,2342.24,52,19,2342.24
2022-11-17,Metropol AVM,Ataşehir,18543.7,6,3090.62,19,6,3090.62
2022-11-17,Viaport Outlet,Pendik,2246.25,6,374.37,16,6,374.38
2022-11-17,Zorlu Center,Beşiktaş,20363.33,9,2262.59,31,9,2262.59
2022-11-18,Cevahir AVM,Bayrampaşa,2745.63,3,915.21,8,3,915.21
2022-11-18,Emaar Square Mall,Üsküdar,15002.05,6,2500.34,18,6,2500.34
2022-11-18,Forum Istanbul,Bayrampaşa,2427.71,9,269.75,25,9,269.75
2022-11-18,Istinye Park,Şişli,24865.02,8,3108.13,32,8,3108.13
2022-11-18,Kanyon,Levent,38674.5,25,1546.98,78,25,1546.98
2022-11-18,Mall of Istanbul,Beşiktaş,48174.23,27,1784.23,90,27,1784.23
2022-11-18,Metrocity,Levent,33958.38,20,1697.92,56,20,1697.92
2022-11-18,Metropol AVM,Ataşehir,18096.99,14,1292.64,43,14,1292.64
2022-11-18,Viaport Outlet,Pendik,12930.23,5,2586.05,18,5,2586.05
2022-11-18,Zorlu Center,Beşiktaş,13882.41,9,1542.49,27,9,1542.49
2022-11-19,Cevahir AVM,Bayrampaşa,5047.26,7,721.04,20,7,721.04
2022-11-19,Emaar Square Mall,Üsküdar,1286.48,8,160.81,21,8,160.81
2022-11-19,Forum Istanbul,Bayrampaşa,4255.46,4,1063.87,12,4,1063.86
2022-11-19,Istinye Park,Şişli,17946.86,10,1794.69,24,10,1794.69
2022-11-19,Kanyon,Levent,18268.11,20,913.41,53,20,913.41
2022-11-19,Mall of Istanbul,Beşiktaş,41513.36,25,1660.53,75,25,1660.53
2022-11-19,Metrocity,Levent,20143.12,15,1342.87,36,15,1342.87
2022-11-19,Metropol AVM,Ataşehir,55442.42,12,4620.2,42,12,4620.2
2022-11-19,Viaport Outlet,Pendik,1823.97,2,911.98,7,2,911.98
2022-11-19,Zorlu Center,Beşiktaş,9648.47,9,1072.05,27,9,1072.05
2022-11-20,Cevahir AVM,Bayrampaşa,1879.82,6,313.3,10,6,313.3
2022-11-20,Emaar Square Mall,Üsküdar,13721.06,7,1960.15,18,7,1960.15
2022-11-20,Forum Istanbul,Bayrampaşa,17545.04,6,2924.17,19,6,2924.17
2022-11-20,Istinye Park,Şişli,37775.53,13,2905.81,43,13,2905.81
2022-11-20,Kanyon,Levent,15079.56,25,603.18,72,25,603.18
2022-11-20,Mall of Istanbul,Beşiktaş,36698.21,24,1529.09,60,24,1529.09
2022-11-20,Metrocity,Levent,48586.37,22,2208.47,70,22,2208.47
2022-11-20,Metropol AVM,Ataşehir,22975.37,8,2871.92,30,8,2871.92
2022-11-20,Viaport Outlet,Pendik,31820.68,6,5303.45,22,6,5303.45
2022-11-20,Zorlu Center,Beşiktaş,9020.49,8,1127.56,23,8,1127.56
2022-11-21,Cevahir AVM,Bayrampaşa,4149.12,7,592.73,23,7,592.73
2022-11-21,Emaar Square Mall,Üsküdar,12216.26,4,3054.06,13,4,3054.06
2022-11-21,Forum Istanbul,Bayrampaşa,7032.24,7,1004.61,15,7,1004.61
2022-11-21,Istinye Park,Şişli,15665.55,12,1305.46,30,12,1305.46
2022-11-21,Kanyon,Levent,75764.47,30,2525.48,99,30,2525.48
2022-11-21,Mall of Istanbul,Beşiktaş,47271.63,34,1390.34,106,34,1390.34
2022-11-21,Metrocity,Levent,61651.04,20,3082.55,63,20,3082.55
2022-11-21,Metropol AVM,Ataşehir,30704.76,15,2046.98,40,15,2046.98
2022-11-21,Viaport Outlet,Pendik,1355.9,4,338.97,9,4,338.98
2022-11-21,Zorlu Center,Beşiktaş,29255.25,11,2659.57,30,11,2659.57
2022-11-22,Cevahir AVM,Bayrampaşa,6057.97,7,865.42,32,7,865.42
2022-11-22,Emaar Square Mall,Üsküdar,11927.43,7,1703.92,20,7,1703.92
2022-11-22,Forum Istanbul,Bayrampaşa,1091.47,3,363.82,7,3,363.82
2022-11-22,Istinye Park,Şişli,30868.39,14,2204.89,37,14,2204.88
2022-11-22,Kanyon,Levent,39844.23,24,1660.18,75,24,1660.18
2022-11-22,Mall of Istanbul,Beşiktaş,45810.0,27,1696.67,87,27,1696.67
2022-11-22,Metrocity,Levent,27279.33,13,2098.41,40,13,2098.41
2022-11-22,Metropol AVM,Ataşehir,12377.34,9,1375.26,23,9,1375.26
2022-11-22,Viaport Outlet,Pendik,794.0,2,397.0,9,2,397.0
2022-11-22,Zorlu Center,Beşiktaş,8656.32,8,1082.04,25,8,1082.04
2022-11-23,Cevahir AVM,Bayrampaşa,23836.5,6,3972.75,19,6,3972.75
2022-11-23,Emaar Square Mall,Üsküdar,4738.41,4,1184.6,13,4,1184.6
2022-11-23,Forum Istanbul,Bayrampaşa,9741.07,7,1391.58,26,7,1391.58
2022-11-23,Istinye Park,Şişli,28478.89,13,2190.68,32,13,2190.68
2022-11-23,Kanyon,Levent,6276.7,16,392.29,37,16,392.29
2022-11-23,Mall of Istanbul,Beşiktaş,39786.72,25,1591.47,68,25,1591.47
2022-11-23,Metrocity,Levent,38069.54,23,1655.2,61,23,1655.2
2022-11-23,Metropol AVM,Ataşehir,23920.92,11,2174.63,36,11,2174.63
2022-11-23,Viaport Outlet,Pendik,4907.28,6,817.88,15,6,817.88
2022-11-23,Zorlu Center,Beşiktaş,17961.7,6,2993.62,22,6,2993.62
2022-11-24,Cevahir AVM,Bayrampaşa,3306.4,6,551.07,12,6,551.07
2022-11-24,Emaar Square Mall,Üsküdar,2076.28,5,415.26,12,5,415.26
2022-11-24,Forum Istanbul,Bayrampaşa,12596.32,10,1259.63,29,10,1259.63
2022-11-24,Istinye Park,Şişli,11548.21,9,1283.13,27,9,1283.13
2022-11-24,Kanyon,Levent,67844.48,26,2609.4,76,26,2609.4
2022-11-24,Mall of Istanbul,Beşiktaş,28978.26,26,1114.55,80,26,1114.55
2022-11-24,Metrocity,Levent,25495.57,24,1062.32,60,24,1062.32
2022-11-24,Metropol AVM,Ataşehir,19054.83,13,1465.76,37,13,1465.76
2022-11-24,Viaport Outlet,Pendik,2267.2,5,453.44,15,5,453.44
2022-11-24,Zorlu Center,Beşiktaş,5801.55,4,1450.39,13,4,1450.39
2022-11-25,Cevahir AVM,Bayrampaşa,3544.66,4,886.16,10,4,886.16
2022-11-25,Emaar Square Mall,Üsküdar,5187.02,3,1729.01,13,3,1729.01
2022-11-25,Forum Istanbul,Bayrampaşa,6265.67,2,3132.84,6,2,3132.84
2022-11-25,Istinye Park,Şişli,20343.79,16,1271.49,51,16,1271.49
2022-11-25,Kanyon,Levent,42667.96,25,1706.72,80,25,1706.72
2022-11-25,Mall of Istanbul,Beşiktaş,33077.51,27,1225.09,74,27,1225.09
2022-11-25,Metrocity,Levent,39414.56,20,1970.73,58,20,1970.73
2022-11-25,Metropol AVM,Ataşehir,7239.9,6,1206.65,21,6,1206.65
2022-11-25,Viaport Outlet,Pendik,24444.81,4,6111.2,13,4,6111.2
2022-11-25,Zorlu Center,Beşiktaş,10758.27,6,1793.04,17,6,1793.04
2022-11-26,Cevahir AVM,Bayrampaşa,1496.83,5,299.37,20,5,299.37
2022-11-26,Emaar Square Mall,Üsküdar,8937.83,6,1489.64,14,6,1489.64
2022-11-26,Forum Istanbul,Bayrampaşa,19155.27,7,2736.47,22,7,2736.47
2022-11-26,Istinye Park,Şişli,7510.84,8,938.86,23,8,938.86
2022-11-26,Kanyon,Levent,77125.4,21,3672.64,74,21,3672.64
2022-11-26,Mall of Istanbul,Beşiktaş,49829.85,21,2372.85,55,21,2372.85
2022-11-26,Metrocity,Levent,29109.03,11,2646.28,33,11,2646.28
2022-11-26,Metropol AVM,Ataşehir,17372.43,14,1240.89,43,14,1240.89
2022-11-26,Viaport Outlet,Pendik,15241.86,10,1524.19,30,10,1524.19
2022-11-26,Zorlu Center,Beşiktaş,18718.36,5,3743.67,17,5,3743.67
2022-11-27,Cevahir AVM,Bayrampaşa,18667.85,11,1697.08,31,11,1697.08
2022-11-27,Emaar Square Mall,Üsküdar,1177.66,4,294.41,14,4,294.42
2022-11-27,Forum Istanbul,Bayrampaşa,12749.51,3,4249.84,11,3,4249.84
2022-11-27,Istinye Park,Şişli,21442.88,11,1949.35,37,11,1949.35
2022-11-27,Kanyon,Levent,37974.86,34,1116.91,97,34,1116.91
2022-11-27,Mall of Istanbul,Beşiktaş,39665.29,26,1525.59,73,26,1525.59
2022-11-27,Metrocity,Levent,23922.35,16,1495.15,46,16,1495.15
2022-11-27,Metropol AVM,Ataşehir,33670.72,11,3060.97,36,11,3060.97
2022-11-27,Viaport Outlet,Pendik,7107.26,7,1015.32,24,7,1015.32
2022-11-27,Zorlu Center,Beşiktaş,3323.06,7,474.72,25,7,474.72
2022-11-28,Cevahir AVM,Bayrampaşa,19365.2,8,2420.65,28,8,2420.65
2022-11-28,Emaar Square Mall,Üsküdar,6870.79,4,1717.7,15,4,1717.7
2022-11-28,Forum Istanbul,Bayrampaşa,6924.54,4,1731.13,12,4,1731.14
2022-11-28,Istinye Park,Şişli,56802.74,19,2989.62,62,19,2989.62
2022-11-28,Kanyon,Levent,40395.33,31,1303.08,99,31,1303.08
2022-11-28,Mall of Istanbul,Beşiktaş,45433.6,20,2271.68,60,20,2271.68
2022-11-28,Metrocity,Levent,34277.15,17,2016.3,48,17,2016.3
2022-11-28,Metropol AVM,Ataşehir,50729.25,17,2984.07,49,17,2984.07
2022-11-28,Viaport Outlet,Pendik,26364.49,6,4394.08,19,6,4394.08
2022-11-28,Zorlu Center,Beşiktaş,21505.9,6,3584.32,22,6,3584.32
2022-11-29,Cevahir AVM,Bayrampaşa,57160.22,12,4763.35,48,12,4763.35
2022-11-29,Emaar Square Mall,Üsküdar,13904.42,9,1544.94,30,9,1544.94
2022-11-29,Forum Istanbul,Bayrampaşa,25032.41,8,3129.05,20,8,3129.05
2022-11-29,Istinye Park,Şişli,14458.86,14,1032.78,44,14,1032.78
2022-11-29,Kanyon,Levent,37293.67,29,1285.99,86,29,1285.99
2022-11-29,Mall of Istanbul,Beşiktaş,37565.42,26,1444.82,88,26,1444.82
2022-11-29,Metrocity,Levent,36647.3,17,2155.72,44,17,2155.72
2022-11-29,Metropol AVM,Ataşehir,10699.22,7,1528.46,22,7,1528.46
2022-11-29,Viaport Outlet,Pendik,18354.03,5,3670.81,14,5,3670.81
2022-11-29,Zorlu Center,Beşiktaş,228.07,2,114.04,5,2,114.04
2022-11-30,Cevahir AVM,Bayrampaşa,5305.98,5,1061.2,17,5,1061.2
2022-11-30,Emaar Square Mall,Üsküdar,3301.66,6,550.28,15,6,550.28
2022-11-30,Forum Istanbul,Bayrampaşa,17238.41,10,1723.84,31,10,1723.84
2022-11-30,Istinye Park,Şişli,19184.64,12,1598.72,38,12,1598.72
2022-11-30,Kanyon,Levent,59116.05,26,2273.69,87,26,2273.69
2022-11-30,Mall of Istanbul,Beşiktaş,18357.64,17,1079.86,54,17,1079.86
2022-11-30,Metrocity,Levent,25233.66,21,1201.6,59,21,1201.6
2022-11-30,Metropol AVM,Ataşehir,32855.43,9,3650.6,29,9,3650.6
2022-11-30,Viaport Outlet,Pendik,5596.95,6,932.83,13,6,932.82
2022-11-30,Zorlu Center,Beşiktaş,8373.08,3,2791.03,11,3,2791.03
2022-12-01,Cevahir AVM,Bayrampaşa,4037.96,6,672.99,14,6,672.99
2022-12-01,Emaar Square Mall,Üsküdar,17320.18,9,1924.46,27,9,1924.46
2022-12-01,Forum Istanbul,Bayrampaşa,9292.18,5,1858.44,16,5,1858.44
2022-12-01,Istinye Park,Şişli,58612.69,12,4884.39,39,12,4884.39
2022-12-01,Kanyon,Levent,34178.32,28,1220.65,62,28,1220.65
2022-12-01,Mall of Istanbul,Beşiktaş,117049.68,38,3080.25,114,38,3080.25
2022-12-01,Metrocity,Levent,42966.28,20,2148.31,69,20,2148.31
2022-12-01,Metropol AVM,Ataşehir,25600.36,15,1706.69,44,15,1706.69
2022-12-01,Viaport Outlet,Pendik,7505.74,4,1876.44,13,4,1876.44
2022-12-01,Zorlu Center,Beşiktaş,14899.46,9,1655.5,33,9,1655.5
2022-12-02,Cevahir AVM,Bayrampaşa,2753.94,8,344.24,22,8,344.24
2022-12-02,Emaar Square Mall,Üsküdar,10473.72,3,3491.24,11,3,3491.24
2022-12-02,Forum Istanbul,Bayrampaşa,8887.01,8,1110.88,21,8,1110.88
2022-12-02,Istinye Park,Şişli,41579.43,14,2969.96,45,14,2969.96
2022-12-02,Kanyon,Levent,37919.9,24,1580.0,74,24,1580.0
2022-12-02,Mall of Istanbul,Beşiktaş,35028.73,18,1946.04,57,18,1946.04
2022-12-02,Metrocity,Levent,44108.34,15,2940.56,58,15,2940.56
2022-12-02,Metropol AVM,Ataşehir,32399.81,14,2314.27,41,14,2314.27
2022-12-02,Viaport Outlet,Pendik,6952.94,8,869.12,22,8,869.12
2022-12-02,Zorlu Center,Beşiktaş,29148.94,9,3238.77,26,9,3238.77
2022-12-03,Cevahir AVM,Bayrampaşa,4944.16,6,824.03,21,6,824.03
2022-12-03,Emaar Square Mall,Üsküdar,23097.2,7,3299.6,20,7,3299.6
2022-12-03,Forum Istanbul,Bayrampaşa,14899.04,6,2483.17,19,6,2483.17
2022-12-03,Istinye Park,Şişli,27285.25,17,1605.01,50,17,1605.01
2022-12-03,Kanyon,Levent,39224.65,27,1452.76,77,27,1452.76
2022-12-03,Mall of Istanbul,Beşiktaş,44343.63,38,1166.94,105,38,1166.94
2022-12-03,Metrocity,Levent,29123.2,20,1456.16,61,20,1456.16
2022-12-03,Metropol AVM,Ataşehir,13943.1,8,1742.89,26,8,1742.89
